StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"2","NSW","Parkes","139","34","Tambar Springs","Current","Tambar Springs Public School","88-104 Tambar St","","","TAMBAR SPRINGS","NSW","2381","1150","Public School","88-104 Tambar St  ","TAMBAR SPRINGS","","","Entry via single gate off Tambar Street.","-31.3486815","149.8281946","1120012","None","105","10","0","1"
"2","NSW","Parkes","139","34","Tomingley","Current","Tomingley Memorial Hall","Myall St","","","TOMINGLEY","NSW","2869","2224","Memorial Hall","Myall St  ","TOMINGLEY","","","Newell Highway - Building Entrance","-32.5678000","148.2220000","1110516","Assisted","167","37","0","1"
"2","NSW","Parkes","139","34","Tooraweenah","Current","Tooraweenah Public School","410 John Renshaw Pkwy","","","TOORAWEENAH","NSW","2831","2226","Public School","410 John Renshaw Pkwy  ","TOORAWEENAH","","","Bridge Street - Pedestrian Gate","-31.4356000","148.9110000","1110406","Assisted","199","13","0","1"
"2","NSW","Parkes","139","34","Tottenham","Current","Tottenham War Memorial Hall","Bulbodney St","","","TOTTENHAM","NSW","2873","2551","War Memorial Hall","Bulbodney St","TOTTENHAM","","","Bulbodney Street - Building Entrance","-32.2581000","147.3510000","1106220","Assisted","336","36","1","1"
"2","NSW","Parkes","139","34","Trangie","Current","Trangie Central School","31 Derribong St","","","TRANGIE","NSW","2823","2227","Central School","31 Derribong St  ","TRANGIE","","Temoin St","Temoin Street - Pedestrian Gate","-32.0326000","147.9790000","1110504","Assisted","675","49","2","1"
"2","NSW","Parkes","139","34","Tullibigeal","Current","Tullibigeal Community Hall","20-22 Wooyeo St","","","TULLIBIGEAL","NSW","2669","2552","Community Hall","20-22 Wooyeo St  ","TULLIBIGEAL","","","Currajong Street - Building Entrance","-33.4224611","146.7242264","1106213","Assisted","143","17","0","1"
"2","NSW","Parkes","139","34","Walgett","Current","Walgett High School Auditorium","41 Arthur St","","","WALGETT","NSW","2832","1161","High School Auditorium","41 Arthur St  ","WALGETT","","Namoi St","Arthur Street - Pedestrian Gate","-30.0263000","148.1190000","1109612","Assisted","749","139","2","2"
"2","NSW","Parkes","139","34","Warialda","Current","Warialda Town Hall","72 Hope St","","","WARIALDA","NSW","2402","1158","Town Hall","72 Hope St  ","WARIALDA","","","Hope Street - Building Entrance","-29.5409200","150.5760600","1119316","Assisted","1052","80","3","1"
"2","NSW","Parkes","139","34","Warren","Current","Warren Central School","63-101 Chester St","","","WARREN","NSW","2824","2231","Central School","63-101 Chester St  ","WARREN","","","Chester Street - Pedestrian Gate","-31.7049000","147.8370000","1109513","Assisted","1100","81","3","1"
"2","NSW","Parkes","139","34","Wee Waa","Current","Namoi Valley Christian School","51 Rose St","","","WEE WAA","NSW","2388","1164","Namoi Valley Christian School","51 Rose St  ","WEE WAA","","Charles St","Cnr Rose & Charles Sts - Pedestrian Gate","-30.2260620","149.4404910","1119801","Assisted","1038","95","3","1"
"2","NSW","Parkes","139","34","Wilcannia","Current","Wilcannia Central Darling Council Hall","22 Myers St","","","WILCANNIA","NSW","2836","2560","Wilcannia Central Darling Council Hall","22 Myers St  ","WILCANNIA","","","","-31.5584981","143.3778202","1109808","Assisted","220","28","1","1"
"2","NSW","Parkes","139","34","Wongarbon","Current","Wongarbon Public School","28 Railway St","","","WONGARBON","NSW","2831","2238","Public School","28 Railway St","WONGARBON","","","Railway Street - Pedestrian Gate Boberah Street - Pedestrian Gate","-32.3338000","148.7590000","1110311","Assisted","519","37","2","1"
"2","NSW","Parramatta","140","35","Carlingford (Parramatta)","Current","Carlingford Public School","5 Rickard St","","","CARLINGFORD","NSW","2118","33795","Public School","5 Rickard St  ","CARLINGFORD","","","Rickard St - 3 gates Keeler St - 1 gate","-33.7800229","151.0553219","1147615","Assisted","1192","0","3","0"
"2","NSW","Parramatta","140","35","Carlingford North","Current","North Rocks Senior Citizens","2 Farnell Ave","","","CARLINGFORD","NSW","2118","635","North Rocks Senior Citizens","2 Farnell Ave","CARLINGFORD","","","Use Driveway from Farnell Ave and follow until reach premises.","-33.7701425","151.0370840","1147647","Assisted","2054","134","6","2"
"2","NSW","Parramatta","140","35","Carlingford South","Appointment","Cumberland High School","183 Pennant Hills Rd","","","CARLINGFORD","NSW","2118","636","Cumberland High School","183 Pennant Hills Rd","CARLINGFORD","","Dunmore Ave","Gate 1: Dunmore Ave Gate 2: Pennant Hills Rd","-33.7855400","151.0377400","1147654","Assisted","2098","140","6","2"
"2","NSW","Parramatta","140","35","Cumberland High","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Parramatta","140","35","Darcy Road","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Parramatta","140","35","Dundas","Current","Dundas Public School","85 Kissing Point Rd","","","DUNDAS","NSW","2117","2276","Public School","85 Kissing Point Rd","DUNDAS","","","Pedestrian gates in Calder Rd & Kissing Point Rd","-33.8038000","151.0370000","1147729","Assisted","2315","202","6","2"
"2","NSW","Parramatta","140","35","Dundas Valley","Current","St Bernadette's Primary School","1 Cox Cres","","","DUNDAS VALLEY","NSW","2117","641","St Bernadette's Primary School","1 Cox Cres  ","DUNDAS VALLEY","","","Cox Cres pedestrian gate only","-33.7909000","151.0510000","1147809","Assisted","941","80","3","1"
"2","NSW","Parramatta","140","35","Dundas Valley South","Appointment","Yates Avenue Public School","71 Yates Ave","","","DUNDAS VALLEY","NSW","2117","640","Yates Avenue Public School","71 Yates Ave  ","DUNDAS VALLEY","","","Pedestrian gates at Yates Ave and one at King St","-33.7963000","151.0580000","1147824","Assisted","1833","157","5","2"
"2","NSW","Parramatta","140","35","Ermington West (Parramatta)","Current","Ermington West Public School","383 Vignes St","","","ERMINGTON","NSW","2115","58040","Ermington West Public School","383 Vignes St  ","ERMINGTON","","","Vignes St - Double Gate Vignes St - Single Gate (disabled access","-33.8061000","151.0580000","1147748","Assisted","342","0","1","0"
"2","NSW","Parramatta","140","35","Granville","Current","Granville Public School","133 William St","","","GRANVILLE","NSW","2142","2378","Public School","133 William St  ","GRANVILLE","","","Car park on Lena St","-33.8344600","151.0051200","1148123","Assisted","2570","376","7","4"
"2","NSW","Parramatta","140","35","Granville East (Parramatta)","Current","Granville East Public School","210 The Trongate","","","SOUTH GRANVILLE","NSW","2142","58042","Granville East Public School","210 The Trongate","SOUTH GRANVILLE","","Blaxcell St","","-33.8481385","151.0106418","1148302","Assisted","1959","258","5","3"
"2","NSW","Parramatta","140","35","Granville North","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Parramatta","140","35","Granville South (Parramatta)","Current","Blaxcell Street Public School","350 Blaxcell St","","","SOUTH GRANVILLE","NSW","2142","82887","Blaxcell Street Public School","350 Blaxcell St  ","SOUTH GRANVILLE","","Guildford Rd","Entrance: Guildford Rd","-33.8579000","151.0070000","1148304","Assisted","354","0","1","0"
"2","NSW","Parramatta","140","35","Guildford North (Parramatta)","Appointment","Granville South Public School","276 Woodville Rd","","","GUILDFORD","NSW","2161","58026","Granville South Public School","276 Woodville Rd  ","GUILDFORD","","","","-33.8488183","150.9961068","1148326","Assisted","909","324","3","3"
"2","NSW","Parramatta","140","35","Lake Parramatta","Current","North Parramatta Gospel Chapel","27 Iron St","","","NORTH PARRAMATTA","NSW","2151","2257","Gospel Chapel","27 Iron St","NORTH PARRAMATTA","","","Gate 1: Iron St","-33.7961300","151.0044600","1148915","Assisted","1327","143","4","2"
"2","NSW","Parramatta","140","35","Macarthur High","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Parramatta","140","35","Merrylands","Current","St Thomas Pre-school","195 Woodville Rd","","","MERRYLANDS","NSW","2160","2387","St Thomas Pre-school","195 Woodville Rd  ","MERRYLANDS","","Farnell St","Farnell St pedestrian gate","-33.8433000","150.9990000","1148106","Assisted","2066","300","6","3"
"2","NSW","Parramatta","140","35","Merrylands Central","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Parramatta","140","35","Merrylands Central (Parramatta)","Appointment","Hilltop Road Public School","81 Hilltop Rd","","","MERRYLANDS","NSW","2160","45838","Hilltop Road Public School","81 Hilltop Rd","MERRYLANDS","","Hilltop Rd & Richmond St","Main gate on Hiltop Rd","-33.8260000","150.9730000","1148507","Assisted","2318","302","6","3"
"2","NSW","Parramatta","140","35","Merrylands East (Parramatta)","Current","Merrylands East Public School","7 Myee St","","","MERRYLANDS","NSW","2160","81651","Merrylands East Public School","7 Myee St  ","MERRYLANDS","","","Myee St main entry pedestrian gate York St pedestrian gate","-33.8421000","150.9890000","1148537","Assisted","605","0","2","0"
"2","NSW","Parramatta","140","35","Merrylands North (Parramatta)","Current","Merrylands Baptist Church","28 Memorial Ave","","","MERRYLANDS","NSW","2160","81649","Baptist Church","28 Memorial Ave  ","MERRYLANDS","","","","-33.8378364","150.9865083","1148541","Assisted","1182","0","3","0"
"2","NSW","Parramatta","140","35","Merrylands South (Parramatta)","Appointment","Merrylands Public School","68 Fowler Rd","","","MERRYLANDS","NSW","2160","83044","Public School","68 Fowler Rd  ","MERRYLANDS","","","Pedestrian gate on Fowler Rd (main) Pedestrian gate on Holdsworth St","-33.8409000","150.9760000","1148532","Assisted","283","0","1","0"
"2","NSW","Parramatta","140","35","North Rocks (Parramatta)","Current","North Rocks Public School","359 North Rocks Rd","","","NORTH ROCKS","NSW","2151","33798","Public School","359 North Rocks Rd","NORTH ROCKS","","","North Rocks Rd two pedestrian gates Tiernan Ave pedestrian gate","-33.7688000","151.0260000","1149008","Assisted","1770","0","5","0"
"2","NSW","Parramatta","140","35","Northmead (Parramatta)","Appointment","Northmead Public School","52A Moxhams Rd","","","NORTHMEAD","NSW","2152","82821","Public School","52A Moxhams Rd  ","NORTHMEAD","","","Carpark gate Kleins Rd (no car parking) Moss St gate","-33.7867000","150.9910000","1149129","Assisted","387","0","1","0"
"2","NSW","Parramatta","140","35","Oatlands","Current","Oatlands Public School","72 Belmore St E","","","OATLANDS","NSW","2117","652","Public School","72 Belmore St E  ","OATLANDS","","","Gate 1: Belmore St E","-33.8002000","151.0230000","1147822","Assisted","1707","160","5","2"
"2","NSW","Parramatta","140","35","Oatlands North","Appointment","Burnside Gardens Community Centre","3 Blackwood Pl","","","OATLANDS","NSW","2117","83270","Burnside Gardens Community Centre","3 Blackwood Pl  ","OATLANDS","","","","-33.7948041","151.0174584","1147814","Full","1168","123","3","2"
"2","NSW","Parramatta","140","35","Old Toongabbie","Appointment","Toongabbie Public School","59 Fitzwilliam Rd","","","OLD TOONGABBIE","NSW","2146","57247","Toongabbie Public School","59 Fitzwilliam Rd  ","OLD TOONGABBIE","","","","-33.7870000","150.9660000","1149320","Assisted","1973","245","5","3"
"2","NSW","Parramatta","140","35","Old Toongabbie (Parramatta)","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Parramatta","140","35","Old Toongabbie North","Appointment","Campion College","8-14 Austin Woodbury Pl","","","TOONGABBIE","NSW","2146","83274","Campion College","8-14 Austin Woodbury Pl  ","TOONGABBIE","","","","-33.7846457","150.9642308","1149347","Assisted","1360","125","4","2"
"2","NSW","Parramatta","140","35","Parramatta","Appointment","Macarthur Girls High School","1-19 Macarthur St","","","PARRAMATTA","NSW","2150","2250","Macarthur Girls High School","1-19 Macarthur St","PARRAMATTA","","Thomas St & Stewart St","Gate at Macarthur St & Thomas St","-33.8128000","151.0132900","1148938","Assisted","2023","218","6","2"
"2","NSW","Parramatta","140","35","Parramatta Central","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Parramatta","140","35","Parramatta East","Current","Parramatta East Public School","32 Brabyn St","","","NORTH PARRAMATTA","NSW","2151","2267","Parramatta East Public School","32 Brabyn St  ","NORTH PARRAMATTA","","","Pedestrian gate at Albert St Pedestrian gate at Gagging St","-33.8059000","151.0180000","1148925","Assisted","1665","131","5","2"
"2","NSW","Parramatta","140","35","Parramatta North","Current","Parramatta North Public School","15 Albert St","","","NORTH PARRAMATTA","NSW","2151","2269","Parramatta North Public School","Harold St","NORTH PARRAMATTA","","","Pedestrian gate - Harold St","-33.8040000","151.0050000","1148948","Assisted","2484","512","7","5"
"2","NSW","Parramatta","140","35","Parramatta South","Appointment","Arthur Phillip High School East Campus","175 Macquarie St","","","PARRAMATTA","NSW","2150","2255","Arthur Phillip High School (East Campus)","175 Macquarie St  ","PARRAMATTA","","34 Hassall St","Pedestrian gate in macquarie Street","-33.8154710","151.0048344","1149236","Assisted","1874","462","5","4"
"2","NSW","Parramatta","140","35","Parramatta West","Appointment","Parramatta West Public School","59B Auburn St","","","PARRAMATTA","NSW","2150","2273","Parramatta West Public School","59B Auburn St  ","PARRAMATTA","","Franklin St & Railway St","Pedestrian gate in Railway St and Young St","-33.8248200","150.9916000","1149248","Assisted","2722","446","7","4"
"2","NSW","Parramatta","140","35","Pendle Hill (Parramatta)","Current","Pendle Hill Public School","27-29 Pendle Way","","","PENDLE HILL","NSW","2145","57989","Public School","27-29 Pendle Way","PENDLE HILL","","","","-33.8096000","150.9540000","1148851","Assisted","934","209","3","2"
"2","NSW","Parramatta","140","35","Pendle Hill Central (Parramatta)","Current","Pendle Hill Baptist Church","52 Pendle Way","","","PENDLE HILL","NSW","2145","81621","Baptist Church","52 Pendle Way","PENDLE HILL","","Magowar Rd","1. Main driveway access","-33.8068000","150.9540000","1148850","Assisted","567","0","2","0"
"2","NSW","Parramatta","140","35","Pendle Hill North","Current","Toongabbie Anglican Church Hall","46 Binalong Rd","","","PENDLE HILL","NSW","2145","2272","Toongabbie Anglican Church Hall","46 Binalong Rd   ","PENDLE HILL","","","Gate 1: Burrabogee Rd","-33.7971700","150.9629600","1149309","Assisted","1124","114","3","1"
"2","NSW","Parramatta","140","35","Pitt Row","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Parramatta","140","35","Rosehill","Current","Rosehill Public School","20 Prospect St","","","ROSEHILL","NSW","2142","2274","Public School","20 Prospect St  ","ROSEHILL","","","Prospect St","-33.8243000","151.0190000","1149213","Assisted","2819","495","8","5"
"2","NSW","Parramatta","140","35","Rowland Hassall","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Parramatta","140","35","Rydalmere","Current","Rydalmere Public School","397 Victoria Rd","","","RYDALMERE","NSW","2116","2275","Public School","397 Victoria Rd","RYDALMERE","","John St","John St","-33.8142000","151.0450000","1147722","Assisted","1696","228","5","2"
"2","NSW","Parramatta","140","35","Sydney (Parramatta)","Current","Sydney Town Hall","George St","","","SYDNEY","NSW","2000","14141","Town Hall","George St","SYDNEY","","Sydney Town Hall Square","via Town Hall Square","-33.8730501","151.2064528","1133740","Assisted","171","0","0","0"
"2","NSW","Parramatta","140","35","Telopea","Current","Telopea Public School","16 Chestnut Ave","","","TELOPEA","NSW","2117","659","Public School","16 Chestnut Ave  ","TELOPEA","","","Pedestrian gates via Chestnut Ave","-33.7966000","151.0430000","1147805","Assisted","2437","228","7","2"
"2","NSW","Parramatta","140","35","Toongabbie East","Current","Toongabbie East Public School","2 Harris Rd","","","CONSTITUTION HILL","NSW","2145","2277","Toongabbie East Public School","2 Harris Rd","CONSTITUTION HILL","","","Harris St pedestrian gate Portadown Rd pedestrian gate","-33.7975000","150.9790000","1149303","Assisted","828","116","3","1"
"2","NSW","Parramatta","140","35","Toongabbie West","Current","Toongabbie West Public School","83 Ballandella Rd","","","TOONGABBIE","NSW","2146","1022","Toongabbie West Public School","83 Ballandella Rd  ","TOONGABBIE","","","Gate 1: Ballandella Rd","-33.7925000","150.9570000","1149338","Assisted","1234","122","4","2"
"2","NSW","Parramatta","140","35","Wentworthville","Current","Wentworthville Public School","70-100 Fullagar Rd","","","WENTWORTHVILLE","NSW","2145","2278","Public School","70-100 Fullagar Rd","WENTWORTHVILLE","","Monash St","Pedestrian gate Monash St","-33.8142000","150.9690000","1148811","None","2099","363","6","4"
"2","NSW","Parramatta","140","35","Wentworthville Central","Current","O.E.S. Hall","23 Railway St","","","WENTWORTHVILLE","NSW","2145","2279","OES Hall","23 Railway St","WENTWORTHVILLE","","","Main doors to hall on Railway St","-33.8064000","150.9730000","1149331","None","1047","92","3","1"
"2","NSW","Parramatta","140","35","Wentworthville North","Appointment","Darcy Road Public School","98A Darcy Rd","","","WENTWORTHVILLE","NSW","2145","2251","Darcy Road Public School","98A Darcy Rd  ","WENTWORTHVILLE","","","Darcy Rd & Olive St","-33.8033160","150.9732425","1149331","Assisted","1696","153","5","2"
"2","NSW","Parramatta","140","35","Westmead","Current","Westmead Public School","150 Hawkesbury Rd","","","WESTMEAD","NSW","2145","11980","Public School","150 Hawkesbury Rd  ","WESTMEAD","","","Hawkesbury Rd pedestrian gate","-33.8095500","150.9863700","1148859","Assisted","2120","282","6","3"
"2","NSW","Parramatta","140","35","Westmead Central","Current","Sacred Heart Primary School","12 Ralph St","","","WESTMEAD","NSW","2145","2282","Sacred Heart Primary School","12 Ralph St  ","WESTMEAD","","","Entrance gate on Ralph Street","-33.8133740","150.9865260","1148837","Assisted","1220","630","4","6"
"2","NSW","Parramatta","140","35","Westmead South","Appointment","Westmead Christian Grammar School","2-14 Bridge Rd","","","WESTMEAD","NSW","2145","82953","Christian Grammar School","2-14 Bridge Rd  ","WESTMEAD","","","","-33.8160742","150.9803995","1148820","Assisted","1221","159","4","2"
"2","NSW","Parramatta","140","35","Yates Avenue","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Paterson","249","36","Abermain","Current","Abermain Plaza Hall","3 Bathurst St","","","ABERMAIN","NSW","2326","322","Plaza Hall","3 Bathurst St  ","ABERMAIN","","","Bathurst St entry","-32.8103887","151.4284068","1111122","Assisted","1157","111","3","1"
"2","NSW","Paterson","249","36","Anna Bay","Current","Anna Bay Public School","191 Gan Gan Rd","","","ANNA BAY","NSW","2316","1562","Public School","191 Gan Gan Rd","ANNA BAY","","","Entry via main gate and carpark","-32.7769000","152.0900000","1111913","Assisted","1957","240","5","2"
"2","NSW","Paterson","249","36","Ashtonfield","Current","Ashtonfield Public School","3 Norfolk St","","","ASHTONFIELD","NSW","2323","1349","Public School","3 Norfolk St","ASHTONFIELD","","","Norfolk St gate","-32.7719399","151.6000628","1111548","Assisted","1904","94","5","1"
"2","NSW","Paterson","249","36","Beresfield","Current","Beresfield Public School","181 Anderson Dr","","","BERESFIELD","NSW","2322","1352","Public School","181 Anderson Dr","BERESFIELD","","","Gates on Anderson Dr & Hawthorne St","-32.8038000","151.6540000","1122310","Assisted","2379","238","6","2"
"2","NSW","Paterson","249","36","Bobs Farm","Current","Bobs Farm Public School","764 Marsh Rd","","","BOBS FARM","NSW","2316","1565","Public School","764 Marsh Rd","BOBS FARM","","","Enter via main entrance to school","-32.7665700","152.0120300","1111910","None","345","28","1","1"
"2","NSW","Paterson","249","36","Corlette","Current","Corlette Community Hall","49 Sandy Point Rd","","","CORLETTE","NSW","2315","1578","Community Hall","49 Sandy Point Rd","CORLETTE","","","Main entrance off Sandy Point Rd","-32.7177000","152.1120000","1112133","Assisted","1118","93","3","1"
"2","NSW","Paterson","249","36","East Maitland","Current","East Maitland Public School","32 William St","","","EAST MAITLAND","NSW","2323","1364","Public School","32 William St","EAST MAITLAND","","","Entrance William St","-32.7490000","151.5850000","1111507","Assisted","1876","216","5","2"
"2","NSW","Paterson","249","36","East Maitland Central","Current","Maitland High School","32 High St","","","EAST MAITLAND","NSW","2323","1386","High School","32 High St  ","EAST MAITLAND","","","Entry off High St","-32.7474000","151.5970000","1111543","Assisted","1013","62","3","1"
"2","NSW","Paterson","249","36","East Maitland South","Current","Living Hope Maitland Church of Christ","1 Garnett Rd","","","EAST MAITLAND","NSW","2323","1366","Living Hope Maitland Church of Christ","1 Garnett Rd  ","EAST MAITLAND","","","Entry through car park off Garnett Rd. Voters through carpark side gate & glass doors.","-32.7603740","151.5915656","1111528","Assisted","2301","274","6","3"
"2","NSW","Paterson","249","36","Fern Bay","Current","Fern Bay Community Hall","8 Vardon Rd","","","FERN BAY","NSW","2295","1870","Community Hall","8 Vardon Rd  ","FERN BAY","","","Vardon Rd entry","-32.8723246","151.7948127","1123212","Assisted","2029","158","6","2"
"2","NSW","Paterson","249","36","Gillieston Heights","Current","Gillieston Public School","cnr Gillieston Rd & Ryans Rd","","","GILLIESTON HEIGHTS","NSW","2321","1372","Public School","cnr Gillieston Rd & Ryans Rd  ","GILLIESTON HEIGHTS","","","Gate on Gillieston Road","-32.7520912","151.5305507","1111407","Assisted","1495","78","4","1"
"2","NSW","Paterson","249","36","Kurri Kurri","Current","Kurri Kurri Public School","202 Lang St","","","KURRI KURRI","NSW","2327","356","Public School","202 Lang St","KURRI KURRI","Hall","","Gates at Lang St & Rawson St. Disabled parking access Rawson St","-32.8205326","151.4784837","1111108","Assisted","2113","321","6","3"
"2","NSW","Paterson","249","36","Kurri Kurri North","Appointment","Kurri Kurri High School","Deakin St","","","KURRI KURRI","NSW","2327","83691","High School","cnr Deakin St & Stanford St  ","KURRI KURRI","Hall","","Entrance off Deakin St","-32.8131141","151.4808307","1111132","Assisted","1151","114","3","1"
"2","NSW","Paterson","249","36","Lemon Tree Passage","Current","Lemon Tree Passage Old School","14 Kenneth Pde","","","LEMON TREE PASSAGE","NSW","2319","1608","Lemon Tree Passage Old School","14 Kenneth Pde","LEMON TREE PASSAGE","Rooms 1 & 3","","Driveway on Kenneth Pde","-32.7335873","152.0324618","1112004","None","1335","86","4","1"
"2","NSW","Paterson","249","36","Lochinvar","Current","Lochinvar Public School","95 New England Hwy","","","LOCHINVAR","NSW","2321","1382","Public School","95 New England Hwy","LOCHINVAR","","","Main gate on New England Hwy.","-32.7002110","151.4516938","1111731","Assisted","1033","238","3","2"
"2","NSW","Paterson","249","36","Maitland","Current","Maitland Town Hall","287 High St","","","MAITLAND","NSW","2320","1385","Town Hall","287 High St","MAITLAND","","","Main doors on High St","-32.7368211","151.5603957","1111409","Assisted","1643","238","5","2"
"2","NSW","Paterson","249","36","Medowie","Current","Medowie Public School","15 Ferodale Rd","","","MEDOWIE","NSW","2318","1613","Public School","15 Ferodale Rd  ","MEDOWIE","","","Enter via car park","-32.7392331","151.8543005","1112537","Assisted","2078","153","6","2"
"2","NSW","Paterson","249","36","Metford","Current","Metford Public School","13 Melaleucca Dr","","","METFORD","NSW","2323","1394","Public School","13 Melaleucca Dr","METFORD","","","Schanck Dr gate","-32.7653556","151.6134399","1111509","Assisted","2116","142","6","2"
"2","NSW","Paterson","249","36","Millers Forest","Current","Millers Forest Public School","54 Martins Wharf Rd","","","MILLERS FOREST","NSW","2324","1396","Public School","54 Martins Wharf Rd  ","MILLERS FOREST","","","Entry via Martins Wharf Rd","-32.7497000","151.7040000","1111817","Assisted","409","19","2","1"
"2","NSW","Paterson","249","36","Morpeth","Current","Morpeth Uniting Church","98 High St","","","MORPETH","NSW","2321","1398","Uniting Church","98 High St  ","MORPETH","","","Entry High St","-32.7262000","151.6270000","1111534","Assisted","1467","132","4","2"
"2","NSW","Paterson","249","36","Nelson Bay","Current","Baptist Church Hall","19 Government Rd","","","NELSON BAY","NSW","2315","1619","Baptist Church","19 Government Rd","NELSON BAY","Hall","","Enter via main entrance off Government Rd","-32.7213801","152.1402061","1112115","Assisted","1330","287","4","3"
"2","NSW","Paterson","249","36","Nelson Bay Central","Current","PCYC Port Stephens - Nelson Bay","7 Austral St","","","NELSON BAY","NSW","2315","1620","PCYC Port Stephens - Nelson Bay","7 Austral St","NELSON BAY","","","Enter via Austral St","-32.7218000","152.1540000","1112149","Assisted","1034","122","3","2"
"2","NSW","Paterson","249","36","Pelaw Main","Current","Pelaw Main Public School","6 Abermain St","","","PELAW MAIN","NSW","2327","364","Public School","6 Abermain St","PELAW MAIN","","","Entry both Abermain St & Aberdare St","-32.8319000","151.4850000","1111115","Full","763","46","2","1"
"2","NSW","Paterson","249","36","Raymond Terrace","Current","Raymond Terrace Public School","cnr Swan St & Adelaide St","","","RAYMOND TERRACE","NSW","2324","1628","Public School","cnr Swan St & Adelaide St  ","RAYMOND TERRACE","","","Entry via Swan St gate","-32.7668000","151.7400000","1112208","Assisted","1438","316","4","3"
"2","NSW","Paterson","249","36","Raymond Terrace Central","Current","St Brigid's Primary School","52 Irrawang St","","","RAYMOND TERRACE","NSW","2324","1629","St Brigid's Primary School","52 Irrawang St  ","RAYMOND TERRACE","School Hall","","Enter William St gate or Irrawang St","-32.7645603","151.7465866","1112210","Full","1321","205","4","2"
"2","NSW","Paterson","249","36","Raymond Terrace East","Current","Irrawang High School","80 Mount Hall Rd","","","RAYMOND TERRACE","NSW","2324","1630","Irrawang High School","80 Mount Hall Rd","RAYMOND TERRACE","Hall at rear of school","","Mount Hall Rd entry","-32.7627000","151.7670000","1112205","Assisted","1839","167","5","2"
"2","NSW","Paterson","249","36","Raymond Terrace North","Current","Irrawang Public School","21 Geer St","","","RAYMOND TERRACE","NSW","2324","1407","Irrawang Public School","21 Geer St","RAYMOND TERRACE","","","Access via Geer St front gate. Roslyn St and Cambridge St","-32.7580462","151.7556310","1112222","Full","1026","125","3","2"
"2","NSW","Paterson","249","36","Rutherford","Current","St Paul's Parish Hall","14 Young St","","","RUTHERFORD","NSW","2320","1412","St Paul's Parish Hall","14 Young St","RUTHERFORD","","","Entry Young St or Gillies St carpark","-32.7212086","151.5303576","1111711","Assisted","1261","87","4","1"
"2","NSW","Paterson","249","36","Rutherford North","Current","Rutherford Technology High School","30 Avery St","","","RUTHERFORD","NSW","2320","1413","Technology High School","30 Avery St","RUTHERFORD","","","Avery St pedestrian gate & driveway","-32.7121000","151.5320000","1111702","Full","3526","416","9","4"
"2","NSW","Paterson","249","36","Rutherford West","Current","Playtime Preschool","75 Regiment Rd","","","RUTHERFORD","NSW","2320","8870","Playtime Preschool","75 Regiment Rd","RUTHERFORD","","","Entry off Regiment Rd.","-32.7199000","151.5150000","1111709","Assisted","1324","117","4","1"
"2","NSW","Paterson","249","36","Salamander","Current","Tomaree Education Centre","169 Salamander Way","","","SALAMANDER BAY","NSW","2317","31506","Tomaree Education Centre","169 Salamander Way  ","SALAMANDER BAY","","","Gate enty Aquatic Cl","-32.7378064","152.1133089","1112152","Assisted","916","168","3","2"
"2","NSW","Paterson","249","36","Salamander Bay","Current","Salamander Bay Social & Welfare Club","14 Foreshore Dr","","","SALAMANDER BAY","NSW","2317","1632","Salamander Bay Social and Welfare Club","14 Foreshore Dr","SALAMANDER BAY","","","Front hall entry of Foreshore Dr","-32.7238803","152.0799315","1112118","Assisted","1131","131","3","2"
"2","NSW","Paterson","249","36","Salt Ash","Current","Salt Ash Public School","4 Salt Ash Ave","","","SALT ASH","NSW","2318","1634","Public School","4 Salt Ash Ave","SALT ASH","","","Access Salt Ash Ave & Cecilia Cl.","-32.7878000","151.9040000","1112507","Assisted","787","107","2","1"
"2","NSW","Paterson","249","36","Shoal Bay","Current","Shoal Bay Public School","61 Rigney St","","","SHOAL BAY","NSW","2315","1636","Public School","61 Rigney St","SHOAL BAY","","","Via gate in Rigney St","-32.7281000","152.1740000","1112144","Assisted","1071","185","3","2"
"2","NSW","Paterson","249","36","Soldiers Point","Appointment","Soldiers Point Public School","Cromarty Rd","","","SOLDIERS POINT","NSW","2317","82960","Public School","39 Cromarty Rd  ","SOLDIERS POINT","Hall","","Entrance off Cromarty Rd","-32.7065212","152.0645852","1112102","Assisted","972","95","3","1"
