StateCo,StateAb,DivName,DivCo,PPName,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,DateFrom,DateTo,TimeFrom,TimeTo
"2","NSW","Cook","9","Engadine COOK PPVC","Shop Front 2/30-34 Station St Engadine","","","","ENGADINE","NSW","2233","33875","Shop Front 2/30-34 Station St","  ","ENGADINE","","","-34.0668419","151.0139349","1153843","Assisted","252","0","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Cook","9","Engadine COOK PPVC","Shop Front 2/30-34 Station St Engadine","","","","ENGADINE","NSW","2233","33875","Shop Front 2/30-34 Station St","  ","ENGADINE","","","-34.0668419","151.0139349","1153843","Assisted","252","0","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Cook","9","Engadine COOK PPVC","Shop Front 2/30-34 Station St Engadine","","","","ENGADINE","NSW","2233","33875","Shop Front 2/30-34 Station St","  ","ENGADINE","","","-34.0668419","151.0139349","1153843","Assisted","252","0","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Cook","9","Engadine COOK PPVC","Shop Front 2/30-34 Station St Engadine","","","","ENGADINE","NSW","2233","33875","Shop Front 2/30-34 Station St","  ","ENGADINE","","","-34.0668419","151.0139349","1153843","Assisted","252","0","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cook","9","Engadine COOK PPVC","Shop Front 2/30-34 Station St Engadine","","","","ENGADINE","NSW","2233","33875","Shop Front 2/30-34 Station St","  ","ENGADINE","","","-34.0668419","151.0139349","1153843","Assisted","252","0","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Cook","9","Engadine COOK PPVC","Shop Front 2/30-34 Station St Engadine","","","","ENGADINE","NSW","2233","33875","Shop Front 2/30-34 Station St","  ","ENGADINE","","","-34.0668419","151.0139349","1153843","Assisted","252","0","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Cook","9","Engadine COOK PPVC","Shop Front 2/30-34 Station St Engadine","","","","ENGADINE","NSW","2233","33875","Shop Front 2/30-34 Station St","  ","ENGADINE","","","-34.0668419","151.0139349","1153843","Assisted","252","0","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Cook","9","Hurstville COOK PPVC","Level 1, 8 Woodville St","","","","HURSTVILLE","NSW","2220","82538","Level 1, 8 Woodville St","  ","HURSTVILLE","","","-33.9663791","151.1068363","1136831","Assisted","1242","0","29/04/2019","03/05/2019","8:30","17:30"
"2","NSW","Cook","9","Hurstville COOK PPVC","Level 1, 8 Woodville St","","","","HURSTVILLE","NSW","2220","82538","Level 1, 8 Woodville St","  ","HURSTVILLE","","","-33.9663791","151.1068363","1136831","Assisted","1242","0","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Cook","9","Hurstville COOK PPVC","Level 1, 8 Woodville St","","","","HURSTVILLE","NSW","2220","82538","Level 1, 8 Woodville St","  ","HURSTVILLE","","","-33.9663791","151.1068363","1136831","Assisted","1242","0","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Cook","9","Hurstville COOK PPVC","Level 1, 8 Woodville St","","","","HURSTVILLE","NSW","2220","82538","Level 1, 8 Woodville St","  ","HURSTVILLE","","","-33.9663791","151.1068363","1136831","Assisted","1242","0","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Cook","9","Hurstville COOK PPVC","Level 1, 8 Woodville St","","","","HURSTVILLE","NSW","2220","82538","Level 1, 8 Woodville St","  ","HURSTVILLE","","","-33.9663791","151.1068363","1136831","Assisted","1242","0","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cook","9","Hurstville COOK PPVC","Level 1, 8 Woodville St","","","","HURSTVILLE","NSW","2220","82538","Level 1, 8 Woodville St","  ","HURSTVILLE","","","-33.9663791","151.1068363","1136831","Assisted","1242","0","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Cook","9","Hurstville COOK PPVC","Level 1, 8 Woodville St","","","","HURSTVILLE","NSW","2220","82538","Level 1, 8 Woodville St","  ","HURSTVILLE","","","-33.9663791","151.1068363","1136831","Assisted","1242","0","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Cook","9","Hurstville COOK PPVC","Level 1, 8 Woodville St","","","","HURSTVILLE","NSW","2220","82538","Level 1, 8 Woodville St","  ","HURSTVILLE","","","-33.9663791","151.1068363","1136831","Assisted","1242","0","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Cook","9","Miranda COOK PPVC","Kiora Mall","29 Kiora Rd","","","MIRANDA","NSW","2228","33960","Old RTA Premises, Kiora Mall","29 Kiora Rd  ","MIRANDA","","","-34.0332379","151.1022225","1153032","Full","11038","1403","29/04/2019","03/05/2019","8:30","17:30"
"2","NSW","Cook","9","Miranda COOK PPVC","Kiora Mall","29 Kiora Rd","","","MIRANDA","NSW","2228","33960","Old RTA Premises, Kiora Mall","29 Kiora Rd  ","MIRANDA","","","-34.0332379","151.1022225","1153032","Full","11038","1403","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Cook","9","Miranda COOK PPVC","Kiora Mall","29 Kiora Rd","","","MIRANDA","NSW","2228","33960","Old RTA Premises, Kiora Mall","29 Kiora Rd  ","MIRANDA","","","-34.0332379","151.1022225","1153032","Full","11038","1403","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Cook","9","Miranda COOK PPVC","Kiora Mall","29 Kiora Rd","","","MIRANDA","NSW","2228","33960","Old RTA Premises, Kiora Mall","29 Kiora Rd  ","MIRANDA","","","-34.0332379","151.1022225","1153032","Full","11038","1403","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Cook","9","Miranda COOK PPVC","Kiora Mall","29 Kiora Rd","","","MIRANDA","NSW","2228","33960","Old RTA Premises, Kiora Mall","29 Kiora Rd  ","MIRANDA","","","-34.0332379","151.1022225","1153032","Full","11038","1403","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cook","9","Miranda COOK PPVC","Kiora Mall","29 Kiora Rd","","","MIRANDA","NSW","2228","33960","Old RTA Premises, Kiora Mall","29 Kiora Rd  ","MIRANDA","","","-34.0332379","151.1022225","1153032","Full","11038","1403","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Cook","9","Miranda COOK PPVC","Kiora Mall","29 Kiora Rd","","","MIRANDA","NSW","2228","33960","Old RTA Premises, Kiora Mall","29 Kiora Rd  ","MIRANDA","","","-34.0332379","151.1022225","1153032","Full","11038","1403","16/05/2019","16/05/2019","8:30","20:00"
"2","NSW","Cook","9","Miranda COOK PPVC","Kiora Mall","29 Kiora Rd","","","MIRANDA","NSW","2228","33960","Old RTA Premises, Kiora Mall","29 Kiora Rd  ","MIRANDA","","","-34.0332379","151.1022225","1153032","Full","11038","1403","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Cook","9","Miranda COOK PPVC","Kiora Mall","29 Kiora Rd","","","MIRANDA","NSW","2228","33960","Old RTA Premises, Kiora Mall","29 Kiora Rd  ","MIRANDA","","","-34.0332379","151.1022225","1153032","Full","11038","1403","18/05/2019","18/05/2019","8:00","18:00"
"2","NSW","Cook","9","Rockdale COOK PPVC","Ground Level, 81 Railway St","","","","ROCKDALE","NSW","2216","82542","Ground Level, 81 Railway St","  ","ROCKDALE","","","-33.9514400","151.1389500","1138104","Assisted","2183","0","29/04/2019","03/05/2019","8:30","17:30"
"2","NSW","Cook","9","Rockdale COOK PPVC","Ground Level, 81 Railway St","","","","ROCKDALE","NSW","2216","82542","Ground Level, 81 Railway St","  ","ROCKDALE","","","-33.9514400","151.1389500","1138104","Assisted","2183","0","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Cook","9","Rockdale COOK PPVC","Ground Level, 81 Railway St","","","","ROCKDALE","NSW","2216","82542","Ground Level, 81 Railway St","  ","ROCKDALE","","","-33.9514400","151.1389500","1138104","Assisted","2183","0","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Cook","9","Rockdale COOK PPVC","Ground Level, 81 Railway St","","","","ROCKDALE","NSW","2216","82542","Ground Level, 81 Railway St","  ","ROCKDALE","","","-33.9514400","151.1389500","1138104","Assisted","2183","0","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Cook","9","Rockdale COOK PPVC","Ground Level, 81 Railway St","","","","ROCKDALE","NSW","2216","82542","Ground Level, 81 Railway St","  ","ROCKDALE","","","-33.9514400","151.1389500","1138104","Assisted","2183","0","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cook","9","Rockdale COOK PPVC","Ground Level, 81 Railway St","","","","ROCKDALE","NSW","2216","82542","Ground Level, 81 Railway St","  ","ROCKDALE","","","-33.9514400","151.1389500","1138104","Assisted","2183","0","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Cook","9","Rockdale COOK PPVC","Ground Level, 81 Railway St","","","","ROCKDALE","NSW","2216","82542","Ground Level, 81 Railway St","  ","ROCKDALE","","","-33.9514400","151.1389500","1138104","Assisted","2183","0","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Cook","9","Rockdale COOK PPVC","Ground Level, 81 Railway St","","","","ROCKDALE","NSW","2216","82542","Ground Level, 81 Railway St","  ","ROCKDALE","","","-33.9514400","151.1389500","1138104","Assisted","2183","0","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Coffs Harbour COWPER PPVC","48 Harbour Dr","","","","COFFS HARBOUR","NSW","2450","33739","48 Harbour Dr","  ","COFFS HARBOUR","","","-30.2970164","153.1158675","1108508","Assisted","9175","1867","30/04/2019","03/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Coffs Harbour COWPER PPVC","48 Harbour Dr","","","","COFFS HARBOUR","NSW","2450","33739","48 Harbour Dr","  ","COFFS HARBOUR","","","-30.2970164","153.1158675","1108508","Assisted","9175","1867","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Coffs Harbour COWPER PPVC","48 Harbour Dr","","","","COFFS HARBOUR","NSW","2450","33739","48 Harbour Dr","  ","COFFS HARBOUR","","","-30.2970164","153.1158675","1108508","Assisted","9175","1867","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Coffs Harbour COWPER PPVC","48 Harbour Dr","","","","COFFS HARBOUR","NSW","2450","33739","48 Harbour Dr","  ","COFFS HARBOUR","","","-30.2970164","153.1158675","1108508","Assisted","9175","1867","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Cowper","10","Coffs Harbour COWPER PPVC","48 Harbour Dr","","","","COFFS HARBOUR","NSW","2450","33739","48 Harbour Dr","  ","COFFS HARBOUR","","","-30.2970164","153.1158675","1108508","Assisted","9175","1867","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Coffs Harbour COWPER PPVC","48 Harbour Dr","","","","COFFS HARBOUR","NSW","2450","33739","48 Harbour Dr","  ","COFFS HARBOUR","","","-30.2970164","153.1158675","1108508","Assisted","9175","1867","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Coffs Harbour COWPER PPVC","48 Harbour Dr","","","","COFFS HARBOUR","NSW","2450","33739","48 Harbour Dr","  ","COFFS HARBOUR","","","-30.2970164","153.1158675","1108508","Assisted","9175","1867","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Coffs Harbour COWPER PPVC","48 Harbour Dr","","","","COFFS HARBOUR","NSW","2450","33739","48 Harbour Dr","  ","COFFS HARBOUR","","","-30.2970164","153.1158675","1108508","Assisted","9175","1867","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Coffs Harbour COWPER PPVC","48 Harbour Dr","","","","COFFS HARBOUR","NSW","2450","33739","48 Harbour Dr","  ","COFFS HARBOUR","","","-30.2970164","153.1158675","1108508","Assisted","9175","1867","18/05/2019","18/05/2019","8:00","18:00"
"2","NSW","Cowper","10","Kempsey PPVC","Shop 2","80-82 Smith St","","","KEMPSEY","NSW","2440","33678","Shop 2","80-82 Smith St  ","KEMPSEY","","","-31.0772723","152.8421126","1115538","Assisted","5384","624","29/04/2019","03/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Kempsey PPVC","Shop 2","80-82 Smith St","","","KEMPSEY","NSW","2440","33678","Shop 2","80-82 Smith St  ","KEMPSEY","","","-31.0772723","152.8421126","1115538","Assisted","5384","624","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Kempsey PPVC","Shop 2","80-82 Smith St","","","KEMPSEY","NSW","2440","33678","Shop 2","80-82 Smith St  ","KEMPSEY","","","-31.0772723","152.8421126","1115538","Assisted","5384","624","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Kempsey PPVC","Shop 2","80-82 Smith St","","","KEMPSEY","NSW","2440","33678","Shop 2","80-82 Smith St  ","KEMPSEY","","","-31.0772723","152.8421126","1115538","Assisted","5384","624","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Cowper","10","Kempsey PPVC","Shop 2","80-82 Smith St","","","KEMPSEY","NSW","2440","33678","Shop 2","80-82 Smith St  ","KEMPSEY","","","-31.0772723","152.8421126","1115538","Assisted","5384","624","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Kempsey PPVC","Shop 2","80-82 Smith St","","","KEMPSEY","NSW","2440","33678","Shop 2","80-82 Smith St  ","KEMPSEY","","","-31.0772723","152.8421126","1115538","Assisted","5384","624","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Kempsey PPVC","Shop 2","80-82 Smith St","","","KEMPSEY","NSW","2440","33678","Shop 2","80-82 Smith St  ","KEMPSEY","","","-31.0772723","152.8421126","1115538","Assisted","5384","624","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Kempsey PPVC","Shop 2","80-82 Smith St","","","KEMPSEY","NSW","2440","33678","Shop 2","80-82 Smith St  ","KEMPSEY","","","-31.0772723","152.8421126","1115538","Assisted","5384","624","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Kempsey PPVC","Shop 2","80-82 Smith St","","","KEMPSEY","NSW","2440","33678","Shop 2","80-82 Smith St  ","KEMPSEY","","","-31.0772723","152.8421126","1115538","Assisted","5384","624","18/05/2019","18/05/2019","8:00","18:00"
"2","NSW","Cowper","10","Nambucca Heads PPVC","Nambucca Community & Arts Centre","19 Ridge St","","","NAMBUCCA HEADS","NSW","2448","33737","Nambucca Community & Arts Centre","19 Ridge St  ","NAMBUCCA HEADS","","","-30.6424474","153.0031227","1115801","Assisted","3273","553","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Nambucca Heads PPVC","Nambucca Community & Arts Centre","19 Ridge St","","","NAMBUCCA HEADS","NSW","2448","33737","Nambucca Community & Arts Centre","19 Ridge St  ","NAMBUCCA HEADS","","","-30.6424474","153.0031227","1115801","Assisted","3273","553","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Nambucca Heads PPVC","Nambucca Community & Arts Centre","19 Ridge St","","","NAMBUCCA HEADS","NSW","2448","33737","Nambucca Community & Arts Centre","19 Ridge St  ","NAMBUCCA HEADS","","","-30.6424474","153.0031227","1115801","Assisted","3273","553","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Nambucca Heads PPVC","Nambucca Community & Arts Centre","19 Ridge St","","","NAMBUCCA HEADS","NSW","2448","33737","Nambucca Community & Arts Centre","19 Ridge St  ","NAMBUCCA HEADS","","","-30.6424474","153.0031227","1115801","Assisted","3273","553","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Nambucca Heads PPVC","Nambucca Community & Arts Centre","19 Ridge St","","","NAMBUCCA HEADS","NSW","2448","33737","Nambucca Community & Arts Centre","19 Ridge St  ","NAMBUCCA HEADS","","","-30.6424474","153.0031227","1115801","Assisted","3273","553","18/05/2019","18/05/2019","8:00","18:00"
"2","NSW","Cowper","10","Port Macquarie COWPER PPVC","Old ANZ Building","2/49 Horton St","","","PORT MACQUARIE","NSW","2444","33677","","2/49 Horton St  ","PORT MACQUARIE","","","-31.4301441","152.9079506","1116315","Assisted","10475","1651","01/05/2019","03/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Port Macquarie COWPER PPVC","Old ANZ Building","2/49 Horton St","","","PORT MACQUARIE","NSW","2444","33677","","2/49 Horton St  ","PORT MACQUARIE","","","-31.4301441","152.9079506","1116315","Assisted","10475","1651","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Port Macquarie COWPER PPVC","Old ANZ Building","2/49 Horton St","","","PORT MACQUARIE","NSW","2444","33677","","2/49 Horton St  ","PORT MACQUARIE","","","-31.4301441","152.9079506","1116315","Assisted","10475","1651","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Port Macquarie COWPER PPVC","Old ANZ Building","2/49 Horton St","","","PORT MACQUARIE","NSW","2444","33677","","2/49 Horton St  ","PORT MACQUARIE","","","-31.4301441","152.9079506","1116315","Assisted","10475","1651","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Cowper","10","Port Macquarie COWPER PPVC","Old ANZ Building","2/49 Horton St","","","PORT MACQUARIE","NSW","2444","33677","","2/49 Horton St  ","PORT MACQUARIE","","","-31.4301441","152.9079506","1116315","Assisted","10475","1651","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Port Macquarie COWPER PPVC","Old ANZ Building","2/49 Horton St","","","PORT MACQUARIE","NSW","2444","33677","","2/49 Horton St  ","PORT MACQUARIE","","","-31.4301441","152.9079506","1116315","Assisted","10475","1651","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Port Macquarie COWPER PPVC","Old ANZ Building","2/49 Horton St","","","PORT MACQUARIE","NSW","2444","33677","","2/49 Horton St  ","PORT MACQUARIE","","","-31.4301441","152.9079506","1116315","Assisted","10475","1651","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Cowper","10","Port Macquarie COWPER PPVC","Old ANZ Building","2/49 Horton St","","","PORT MACQUARIE","NSW","2444","33677","","2/49 Horton St  ","PORT MACQUARIE","","","-31.4301441","152.9079506","1116315","Assisted","10475","1651","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Cowper","10","Port Macquarie COWPER PPVC","Old ANZ Building","2/49 Horton St","","","PORT MACQUARIE","NSW","2444","33677","","2/49 Horton St  ","PORT MACQUARIE","","","-31.4301441","152.9079506","1116315","Assisted","10475","1651","18/05/2019","18/05/2019","8:00","18:00"
"2","NSW","Cunningham","11","Central Sydney CUNNINGHAM PPVC","Central Railway Station","Eddy Ave","Ground Floor","Former Coach Terminal","HAYMARKET","NSW","2000","97579","","Eddy Ave Ground Floor Former Coach T","HAYMARKET","","","-33.8824351","151.2063239","1133714","Assisted","136","0","29/04/2019","03/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Central Sydney CUNNINGHAM PPVC","Central Railway Station","Eddy Ave","Ground Floor","Former Coach Terminal","HAYMARKET","NSW","2000","97579","","Eddy Ave Ground Floor Former Coach T","HAYMARKET","","","-33.8824351","151.2063239","1133714","Assisted","136","0","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Central Sydney CUNNINGHAM PPVC","Central Railway Station","Eddy Ave","Ground Floor","Former Coach Terminal","HAYMARKET","NSW","2000","97579","","Eddy Ave Ground Floor Former Coach T","HAYMARKET","","","-33.8824351","151.2063239","1133714","Assisted","136","0","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Cunningham","11","Central Sydney CUNNINGHAM PPVC","Central Railway Station","Eddy Ave","Ground Floor","Former Coach Terminal","HAYMARKET","NSW","2000","97579","","Eddy Ave Ground Floor Former Coach T","HAYMARKET","","","-33.8824351","151.2063239","1133714","Assisted","136","0","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Cunningham","11","Central Sydney CUNNINGHAM PPVC","Central Railway Station","Eddy Ave","Ground Floor","Former Coach Terminal","HAYMARKET","NSW","2000","97579","","Eddy Ave Ground Floor Former Coach T","HAYMARKET","","","-33.8824351","151.2063239","1133714","Assisted","136","0","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Central Sydney CUNNINGHAM PPVC","Central Railway Station","Eddy Ave","Ground Floor","Former Coach Terminal","HAYMARKET","NSW","2000","97579","","Eddy Ave Ground Floor Former Coach T","HAYMARKET","","","-33.8824351","151.2063239","1133714","Assisted","136","0","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Cunningham","11","Central Sydney CUNNINGHAM PPVC","Central Railway Station","Eddy Ave","Ground Floor","Former Coach Terminal","HAYMARKET","NSW","2000","97579","","Eddy Ave Ground Floor Former Coach T","HAYMARKET","","","-33.8824351","151.2063239","1133714","Assisted","136","0","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Central Sydney CUNNINGHAM PPVC","Central Railway Station","Eddy Ave","Ground Floor","Former Coach Terminal","HAYMARKET","NSW","2000","97579","","Eddy Ave Ground Floor Former Coach T","HAYMARKET","","","-33.8824351","151.2063239","1133714","Assisted","136","0","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Cunningham","11","Corrimal PPVC","Corrimal District Library & Community Centre","15 Short St","","","CORRIMAL","NSW","2518","83621","Corrimal District Library & Community Centre","15 Short St  ","CORRIMAL","","","-34.3754550","150.8981030","1114521","Full","3647","382","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Corrimal PPVC","Corrimal District Library & Community Centre","15 Short St","","","CORRIMAL","NSW","2518","83621","Corrimal District Library & Community Centre","15 Short St  ","CORRIMAL","","","-34.3754550","150.8981030","1114521","Full","3647","382","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Cunningham","11","Corrimal PPVC","Corrimal District Library & Community Centre","15 Short St","","","CORRIMAL","NSW","2518","83621","Corrimal District Library & Community Centre","15 Short St  ","CORRIMAL","","","-34.3754550","150.8981030","1114521","Full","3647","382","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Cunningham","11","Corrimal PPVC","Corrimal District Library & Community Centre","15 Short St","","","CORRIMAL","NSW","2518","83621","Corrimal District Library & Community Centre","15 Short St  ","CORRIMAL","","","-34.3754550","150.8981030","1114521","Full","3647","382","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Corrimal PPVC","Corrimal District Library & Community Centre","15 Short St","","","CORRIMAL","NSW","2518","83621","Corrimal District Library & Community Centre","15 Short St  ","CORRIMAL","","","-34.3754550","150.8981030","1114521","Full","3647","382","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Cunningham","11","Corrimal PPVC","Corrimal District Library & Community Centre","15 Short St","","","CORRIMAL","NSW","2518","83621","Corrimal District Library & Community Centre","15 Short St  ","CORRIMAL","","","-34.3754550","150.8981030","1114521","Full","3647","382","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Corrimal PPVC","Corrimal District Library & Community Centre","15 Short St","","","CORRIMAL","NSW","2518","83621","Corrimal District Library & Community Centre","15 Short St  ","CORRIMAL","","","-34.3754550","150.8981030","1114521","Full","3647","382","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Cunningham","11","Corrimal PPVC","Corrimal District Library & Community Centre","15 Short St","","","CORRIMAL","NSW","2518","83621","Corrimal District Library & Community Centre","15 Short St  ","CORRIMAL","","","-34.3754550","150.8981030","1114521","Full","3647","382","18/05/2019","18/05/2019","8:00","18:00"
"2","NSW","Cunningham","11","Dapto CUNNINGHAM PPVC","Dapto Ribbonwood Centre","93-109 Princes Hwy","","","DAPTO","NSW","2530","65820","Dapto Ribbonwood Centre","93-109 Princes Hwy  ","DAPTO","","","-34.4975299","150.7958292","1113156","Full","1550","0","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Dapto CUNNINGHAM PPVC","Dapto Ribbonwood Centre","93-109 Princes Hwy","","","DAPTO","NSW","2530","65820","Dapto Ribbonwood Centre","93-109 Princes Hwy  ","DAPTO","","","-34.4975299","150.7958292","1113156","Full","1550","0","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Cunningham","11","Dapto CUNNINGHAM PPVC","Dapto Ribbonwood Centre","93-109 Princes Hwy","","","DAPTO","NSW","2530","65820","Dapto Ribbonwood Centre","93-109 Princes Hwy  ","DAPTO","","","-34.4975299","150.7958292","1113156","Full","1550","0","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Cunningham","11","Dapto CUNNINGHAM PPVC","Dapto Ribbonwood Centre","93-109 Princes Hwy","","","DAPTO","NSW","2530","65820","Dapto Ribbonwood Centre","93-109 Princes Hwy  ","DAPTO","","","-34.4975299","150.7958292","1113156","Full","1550","0","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Dapto CUNNINGHAM PPVC","Dapto Ribbonwood Centre","93-109 Princes Hwy","","","DAPTO","NSW","2530","65820","Dapto Ribbonwood Centre","93-109 Princes Hwy  ","DAPTO","","","-34.4975299","150.7958292","1113156","Full","1550","0","15/05/2019","15/05/2019","8:30","18:00"
"2","NSW","Cunningham","11","Dapto CUNNINGHAM PPVC","Dapto Ribbonwood Centre","93-109 Princes Hwy","","","DAPTO","NSW","2530","65820","Dapto Ribbonwood Centre","93-109 Princes Hwy  ","DAPTO","","","-34.4975299","150.7958292","1113156","Full","1550","0","16/05/2019","16/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Dapto CUNNINGHAM PPVC","Dapto Ribbonwood Centre","93-109 Princes Hwy","","","DAPTO","NSW","2530","65820","Dapto Ribbonwood Centre","93-109 Princes Hwy  ","DAPTO","","","-34.4975299","150.7958292","1113156","Full","1550","0","17/05/2019","17/05/2019","8:30","18:00"
"2","NSW","Cunningham","11","Warilla CUNNINGHAM PPVC","2/144 Shellharbour Rd","","","","WARILLA","NSW","2528","83645","Warilla CUNNINGHAM Pre-poll Voting Centre","  ","WARILLA","","","-34.5520655","150.8594378","1114301","Assisted","613","0","29/04/2019","03/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Warilla CUNNINGHAM PPVC","2/144 Shellharbour Rd","","","","WARILLA","NSW","2528","83645","Warilla CUNNINGHAM Pre-poll Voting Centre","  ","WARILLA","","","-34.5520655","150.8594378","1114301","Assisted","613","0","06/05/2019","09/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Warilla CUNNINGHAM PPVC","2/144 Shellharbour Rd","","","","WARILLA","NSW","2528","83645","Warilla CUNNINGHAM Pre-poll Voting Centre","  ","WARILLA","","","-34.5520655","150.8594378","1114301","Assisted","613","0","10/05/2019","10/05/2019","8:30","18:00"
"2","NSW","Cunningham","11","Warilla CUNNINGHAM PPVC","2/144 Shellharbour Rd","","","","WARILLA","NSW","2528","83645","Warilla CUNNINGHAM Pre-poll Voting Centre","  ","WARILLA","","","-34.5520655","150.8594378","1114301","Assisted","613","0","11/05/2019","11/05/2019","9:00","16:00"
"2","NSW","Cunningham","11","Warilla CUNNINGHAM PPVC","2/144 Shellharbour Rd","","","","WARILLA","NSW","2528","83645","Warilla CUNNINGHAM Pre-poll Voting Centre","  ","WARILLA","","","-34.5520655","150.8594378","1114301","Assisted","613","0","13/05/2019","14/05/2019","8:30","17:30"
"2","NSW","Cunningham","11","Warilla CUNNINGHAM PPVC","2/144 Shellharbour Rd","","","","WARILLA","NSW","2528","83645","Warilla CUNNINGHAM Pre-poll Voting Centre","  ","WARILLA","","","-34.5520655","150.8594378","1114301","Assisted","613","0","15/05/2019","15/05/2019","8:30","18:00"
